2000 8 4
0.002608 0.000000 0.001063 -0.000000
0.030022 0.000000 0.024456 -0.000000
0.012553 0.000000 0.052211 0.000000
0.010788 -0.000000 0.004399 0.000000
0.000144 0.000000 0.000182 -0.000000
0.001100 0.000000 0.177828 0.000000
0.000475 -0.000000 0.040063 -0.000000
0.000079 0.000000 0.028931 0.000000
0.000038 0.000000 0.000341 -0.000000
0.039355 0.000000 0.697558 -0.000000
0.000132 0.000000 0.011961 -0.000000
0.000184 -0.000000 0.001629 -0.000000
0.002408 -0.000000 0.000046 -0.000000
0.197854 -0.000000 0.477179 0.000000
0.127668 -0.000000 0.160812 -0.000000
0.000621 0.000000 0.003376 0.000000
0.000568 -0.000000 0.000075 -0.000000
0.007246 -0.000000 0.001916 0.000000
0.007887 -0.000000 0.010649 0.000000
0.001497 0.000000 0.000198 -0.000000
0.003039 0.000000 0.000000 0.000000
0.004998 0.000000 0.000000 0.000000
0.004337 0.000000 0.000000 0.000000
0.006312 -0.000000 0.000000 0.000000
0.931455 0.000000 0.000000 0.000000
0.000319 0.000000 0.000000 0.000000
0.000405 -0.000000 0.000000 0.000000
0.049135 0.000000 0.000000 0.000000
0.001174 -0.000000 0.003859 -0.000000
0.001429 0.000000 0.598211 -0.000000
0.000761 -0.000000 0.166424 -0.000000
0.000194 0.000000 0.182962 -0.000000
0.000016 -0.000000 0.000368 -0.000000
0.000035 0.000000 0.001591 -0.000000
0.000182 0.000000 0.042711 -0.000000
0.000003 0.000000 0.000078 0.000000
0.010951 0.000000 0.000000 -0.000000
0.016650 -0.000000 0.000000 0.000000
0.004323 0.000000 0.000000 -0.000000
0.004497 0.000000 0.000000 0.000000
0.007248 -0.000000 0.000000 -0.000000
0.953329 -0.000000 0.000001 0.000000
0.000535 0.000000 0.000000 -0.000000
0.002466 0.000000 0.000000 -0.000000
0.834777 -0.000000 0.000001 -0.000000
0.037008 0.000000 0.000006 -0.000000
0.015817 -0.000000 0.000001 -0.000000
0.005074 -0.000000 0.000002 0.000000
0.011278 -0.000000 0.000000 -0.000000
0.029571 -0.000000 0.000001 -0.000000
0.052190 -0.000000 0.000005 -0.000000
0.014267 0.000000 0.000000 -0.000000
0.000438 -0.000000 0.000352 0.000000
0.000129 -0.000000 0.013172 -0.000000
0.000462 0.000000 0.024646 -0.000000
0.003734 0.000000 0.859824 0.000000
0.000070 0.000000 0.000394 0.000000
0.000419 -0.000000 0.004692 -0.000000
0.001561 -0.000000 0.089238 0.000000
0.000131 0.000000 0.000736 0.000000
0.050737 0.000000 0.000000 -0.000000
0.032926 -0.000000 0.000000 -0.000000
0.052793 0.000000 0.000000 -0.000000
0.492289 -0.000000 0.000000 -0.000000
0.009477 0.000000 0.000000 0.000000
0.029050 0.000000 0.000000 0.000000
0.289642 0.000000 0.000000 -0.000000
0.043087 0.000000 0.000000 0.000000
0.000920 0.000000 0.000474 0.000000
0.012048 0.000000 0.789758 -0.000000
0.004676 -0.000000 0.160092 0.000000
0.000158 -0.000000 0.023399 -0.000000
0.000664 0.000000 0.002385 -0.000000
0.000451 0.000000 0.003241 0.000000
0.000009 -0.000000 0.000316 -0.000000
0.000306 0.000000 0.001103 -0.000000
0.000004 -0.000000 0.003874 -0.000000
0.000005 0.000000 0.600482 0.000000
0.000003 -0.000000 0.167056 0.000000
0.000001 -0.000000 0.183656 0.000000
0.000000 -0.000000 0.000370 -0.000000
0.000000 -0.000000 0.001597 -0.000000
0.000001 0.000000 0.042873 0.000000
0.000000 0.000000 0.000078 0.000000
0.008226 0.000000 0.000524 -0.000000
0.000806 0.000000 0.006536 -0.000000
0.002375 0.000000 0.010055 -0.000000
0.027019 -0.000000 0.493735 0.000000
0.002489 -0.000000 0.001106 0.000000
0.000573 0.000000 0.000510 0.000000
0.080432 -0.000000 0.364949 -0.000000
0.000461 -0.000000 0.000205 0.000000
0.007491 0.000000 0.000000 -0.000000
0.112703 -0.000000 0.000000 0.000000
0.776186 -0.000000 0.000000 -0.000000
0.003646 0.000000 0.000000 -0.000000
0.032869 -0.000000 0.000000 -0.000000
0.003426 -0.000000 0.000000 -0.000000
0.063678 0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000 -0.000000
0.000001 0.000000 0.000416 -0.000000
0.000001 0.000000 0.032994 -0.000000
0.000001 -0.000000 0.021220 0.000000
0.000007 -0.000000 0.873850 -0.000000
0.000001 -0.000000 0.002220 -0.000000
0.000002 0.000000 0.010796 -0.000000
0.000002 -0.000000 0.057357 -0.000000
0.000000 -0.000000 0.001131 0.000000
0.054570 -0.000000 0.000000 0.000000
0.008619 0.000000 0.000000 -0.000000
0.008246 0.000000 0.000000 -0.000000
0.224321 -0.000000 0.000019 0.000000
0.003369 -0.000000 0.000000 0.000000
0.000115 0.000000 0.000000 -0.000000
0.700702 0.000000 0.000015 -0.000000
0.000023 -0.000000 0.000000 -0.000000
0.000816 -0.000000 0.000463 -0.000000
0.000129 -0.000000 0.009313 -0.000000
0.000123 0.000000 0.004654 0.000000
0.003356 -0.000000 0.546518 -0.000000
0.000050 0.000000 0.000200 -0.000000
0.000002 -0.000000 0.000014 0.000000
0.010483 -0.000000 0.423878 -0.000000
0.000000 0.000000 0.000001 -0.000000
0.000077 0.000000 0.000821 -0.000000
0.000040 -0.000000 0.054093 0.000000
0.000116 -0.000000 0.081865 -0.000000
0.000111 -0.000000 0.337210 0.000000
0.000044 0.000000 0.003242 0.000000
0.002880 -0.000000 0.426052 -0.000000
0.000122 0.000000 0.092109 -0.000000
0.000016 0.000000 0.001203 -0.000000
0.814764 0.000000 0.000423 -0.000000
0.019307 -0.000000 0.001276 0.000000
0.116773 -0.000000 0.004032 0.000000
0.008882 -0.000000 0.001324 0.000000
0.000892 -0.000000 0.000003 0.000000
0.000000 0.000000 0.000000 0.000000
0.025916 -0.000000 0.000959 -0.000000
0.005428 0.000000 0.000020 -0.000000
0.000018 -0.000000 0.000070 0.000000
0.001507 0.000000 0.727431 0.000000
0.000972 -0.000000 0.245148 0.000000
0.000005 0.000000 0.005147 0.000000
0.000004 0.000000 0.000115 -0.000000
0.000055 0.000000 0.002921 -0.000000
0.000060 -0.000000 0.016233 0.000000
0.000011 0.000000 0.000302 0.000000
0.050347 0.000000 0.000000 0.000000
0.056356 0.000000 0.000001 0.000000
0.080719 -0.000000 0.000001 0.000000
0.681076 -0.000000 0.000040 0.000000
0.030566 0.000000 0.000000 -0.000000
0.000000 0.000000 -0.000000 -0.000000
0.081028 -0.000000 0.000001 0.000000
0.019864 -0.000000 0.000000 -0.000000
0.000095 0.000000 0.002869 0.000000
0.000060 -0.000000 0.230070 -0.000000
0.000292 0.000000 0.587094 0.000000
0.000018 -0.000000 0.154578 -0.000000
0.000000 0.000000 0.000000 0.000000
0.000012 -0.000000 0.005161 0.000000
0.000008 0.000000 0.017703 -0.000000
0.000010 0.000000 0.002029 -0.000000
0.000128 0.000000 0.000344 -0.000000
0.000067 0.000000 0.022910 0.000000
0.000051 0.000000 0.009077 0.000000
0.000827 -0.000000 0.637293 0.000000
0.000025 -0.000000 0.000463 -0.000000
0.000011 -0.000000 0.000394 -0.000000
0.001707 -0.000000 0.326437 -0.000000
0.000013 0.000000 0.000252 -0.000000
0.250337 0.000000 0.036592 -0.000000
0.005932 0.000000 0.110405 -0.000000
0.035879 -0.000000 0.348754 0.000000
0.002729 -0.000000 0.114518 -0.000000
0.000274 -0.000000 0.000280 -0.000000
0.000000 -0.000000 0.000000 -0.000000
0.007963 0.000000 0.082967 -0.000000
0.001668 -0.000000 0.001704 -0.000000
0.044541 0.000000 0.000006 -0.000000
0.023294 -0.000000 0.000398 -0.000000
0.017671 -0.000000 0.000158 -0.000000
0.287395 -0.000000 0.011059 -0.000000
0.008590 0.000000 0.000008 0.000000
0.003658 0.000000 0.000007 0.000000
0.592880 0.000000 0.005665 0.000000
0.004668 0.000000 0.000004 -0.000000
0.000298 0.000000 0.000557 -0.000000
0.001600 0.000000 0.380543 -0.000000
0.000558 -0.000000 0.069321 0.000000
0.000204 0.000000 0.109177 0.000000
0.002587 -0.000000 0.033748 -0.000000
0.014723 -0.000000 0.384007 -0.000000
0.000000 0.000000 0.000000 -0.000000
0.000190 0.000000 0.002487 -0.000000
0.000061 0.000000 0.000090 -0.000000
0.004084 0.000000 0.765685 -0.000000
0.001865 0.000000 0.182593 0.000000
0.000036 -0.000000 0.015132 -0.000000
0.001589 0.000000 0.016332 -0.000000
0.000336 -0.000000 0.006900 0.000000
0.000031 0.000000 0.003253 0.000000
0.000178 -0.000000 0.001835 0.000000
0.000000 0.000000 0.000070 0.000000
0.000000 0.000000 0.729352 -0.000000
0.000000 -0.000000 0.245796 -0.000000
0.000000 0.000000 0.005161 -0.000000
0.000000 0.000000 0.000115 0.000000
0.000000 0.000000 0.002929 -0.000000
0.000000 -0.000000 0.016276 -0.000000
0.000000 -0.000000 0.000303 0.000000
0.011751 0.000000 0.000344 -0.000000
0.007327 0.000000 0.027308 -0.000000
0.009023 -0.000000 0.017563 -0.000000
0.086072 0.000000 0.723239 0.000000
0.008992 -0.000000 0.001838 0.000000
0.021868 0.000000 0.008936 0.000000
0.022753 -0.000000 0.047472 -0.000000
0.004578 -0.000000 0.000936 0.000000
0.000059 0.000000 0.000519 0.000000
0.000086 0.000000 0.095283 -0.000000
0.000203 0.000000 0.117976 -0.000000
0.000116 0.000000 0.290186 0.000000
0.001659 -0.000000 0.101270 -0.000000
0.000127 -0.000000 0.015557 0.000000
0.000380 0.000000 0.236832 -0.000000
0.002250 -0.000000 0.137498 -0.000000
0.000077 -0.000000 0.000303 -0.000000
0.001261 -0.000000 0.628135 -0.000000
0.001245 -0.000000 0.323919 0.000000
0.000011 0.000000 0.012809 0.000000
0.000006 -0.000000 0.000175 -0.000000
0.000000 0.000000 0.000021 0.000000
0.000114 -0.000000 0.031802 -0.000000
0.000004 0.000000 0.000117 -0.000000
0.001365 -0.000000 0.000115 -0.000000
0.010451 -0.000000 0.112364 0.000000
0.004508 -0.000000 0.025315 0.000000
0.000754 0.000000 0.018281 0.000000
0.000365 -0.000000 0.000215 0.000000
0.373911 0.000000 0.440767 0.000000
0.001256 -0.000000 0.007558 -0.000000
0.001744 -0.000000 0.001029 -0.000000
0.010868 -0.000000 0.000000 0.000000
0.014716 -0.000000 0.000038 0.000000
0.027152 -0.000000 0.000037 -0.000000
0.029926 -0.000000 0.000174 0.000000
0.595702 0.000000 0.000084 0.000000
0.011256 -0.000000 0.000003 -0.000000
0.022686 -0.000000 0.000033 0.000000
0.287284 -0.000000 0.000041 0.000000
0.006962 0.000000 0.000000 0.000000
0.572168 0.000000 0.000102 -0.000000
0.369200 0.000000 0.000035 -0.000000
0.001796 -0.000000 0.000001 0.000000
0.001644 -0.000000 0.000000 0.000000
0.020953 -0.000000 0.000000 -0.000000
0.022807 -0.000000 0.000002 0.000000
0.004329 -0.000000 0.000000 0.000000
0.003461 0.000000 0.000000 0.000000
0.026503 0.000000 0.000000 0.000000
0.011432 0.000000 0.000000 -0.000000
0.001912 -0.000000 0.000000 0.000000
0.000926 -0.000000 0.000000 -0.000000
0.948158 0.000000 0.000000 -0.000000
0.003184 0.000000 0.000000 0.000000
0.004424 -0.000000 0.000000 0.000000
0.001547 0.000000 0.000509 -0.000000
0.008299 -0.000000 0.347756 0.000000
0.002894 -0.000000 0.063348 -0.000000
0.001056 0.000000 0.099770 -0.000000
0.013423 0.000000 0.030840 -0.000000
0.076376 -0.000000 0.350921 0.000000
0.000000 -0.000000 0.000000 0.000000
0.000988 -0.000000 0.002273 0.000000
0.003460 -0.000000 0.000000 0.000000
0.026498 0.000000 0.000034 -0.000000
0.011430 -0.000000 0.000008 -0.000000
0.001912 0.000000 0.000005 -0.000000
0.000926 -0.000000 0.000000 -0.000000
0.947986 0.000000 0.000132 -0.000000
0.003184 -0.000000 0.000002 0.000000
0.004423 -0.000000 0.000000 0.000000
0.018897 0.000000 0.000000 0.000000
0.016543 -0.000000 0.000000 0.000000
0.023426 0.000000 0.000000 0.000000
0.032254 0.000000 0.000000 0.000000
0.319704 -0.000000 0.000000 -0.000000
0.004579 -0.000000 0.000000 -0.000000
0.000078 0.000000 0.000000 0.000000
0.584518 0.000000 0.000000 -0.000000
0.003039 0.000000 0.000000 0.000000
0.004998 0.000000 0.000000 0.000000
0.004337 -0.000000 0.000000 0.000000
0.006312 0.000000 0.000000 0.000000
0.931454 0.000000 0.000001 -0.000000
0.000319 0.000000 0.000000 -0.000000
0.000405 0.000000 0.000000 0.000000
0.049135 0.000000 0.000000 0.000000
0.002279 0.000000 0.000065 -0.000000
0.017452 -0.000000 0.063354 0.000000
0.007528 -0.000000 0.014273 -0.000000
0.001259 -0.000000 0.010307 -0.000000
0.000610 -0.000000 0.000121 0.000000
0.624381 -0.000000 0.248518 -0.000000
0.002097 0.000000 0.004261 0.000000
0.002913 -0.000000 0.000580 0.000000
0.821366 -0.000000 0.000000 -0.000000
0.019463 0.000000 0.000000 0.000000
0.117719 0.000000 0.000000 0.000000
0.008954 -0.000000 0.000000 -0.000000
0.000899 -0.000000 0.000000 -0.000000
0.000000 0.000000 0.000000 0.000000
0.026126 0.000000 0.000000 0.000000
0.005472 0.000000 0.000000 -0.000000
0.002910 -0.000000 0.000323 -0.000000
0.001522 0.000000 0.021500 0.000000
0.001155 -0.000000 0.008518 -0.000000
0.018779 -0.000000 0.598064 0.000000
0.000561 0.000000 0.000435 0.000000
0.000239 0.000000 0.000370 0.000000
0.038740 -0.000000 0.306343 0.000000
0.000305 -0.000000 0.000236 -0.000000
0.000257 0.000000 0.001612 -0.000000
0.000602 0.000000 0.480711 0.000000
0.000907 0.000000 0.378526 -0.000000
0.000013 -0.000000 0.022549 -0.000000
0.000000 -0.000000 0.000000 0.000000
0.000021 0.000000 0.001859 0.000000
0.000249 0.000000 0.111334 0.000000
0.000030 -0.000000 0.001329 -0.000000
0.000045 0.000000 0.000129 0.000000
0.002349 -0.000000 0.861767 0.000000
0.000496 -0.000000 0.095113 -0.000000
0.000019 0.000000 0.015377 -0.000000
0.000022 -0.000000 0.000433 0.000000
0.000001 0.000000 0.000035 0.000000
0.000116 -0.000000 0.023836 0.000000
0.000012 -0.000000 0.000251 0.000000
0.000362 -0.000000 0.000506 0.000000
0.000142 -0.000000 0.025234 0.000000
0.000130 0.000000 0.012088 -0.000000
0.002296 0.000000 0.922086 0.000000
0.000207 0.000000 0.002022 0.000000
0.000157 0.000000 0.003057 -0.000000
0.000312 -0.000000 0.031078 0.000000
0.000030 -0.000000 0.000295 -0.000000
0.028431 0.000000 0.000000 -0.000000
0.463609 0.000000 0.000000 -0.000000
0.457758 0.000000 0.000000 0.000000
0.004193 -0.000000 0.000000 -0.000000
0.002361 -0.000000 0.000000 -0.000000
0.000143 0.000000 0.000000 -0.000000
0.041927 0.000000 0.000000 0.000000
0.001579 -0.000000 0.000000 0.000000
0.052317 0.000000 0.000019 -0.000000
0.008263 0.000000 0.000391 0.000000
0.007906 0.000000 0.000195 -0.000000
0.215057 0.000000 0.022930 -0.000000
0.003230 0.000000 0.000008 -0.000000
0.000110 -0.000000 0.000001 0.000000
0.671767 -0.000000 0.017784 0.000000
0.000022 0.000000 0.000000 -0.000000
0.009066 0.000000 0.000012 -0.000000
0.021356 -0.000000 0.003702 0.000000
0.030358 -0.000000 0.002749 0.000000
0.012063 0.000000 0.004715 -0.000000
0.728863 0.000000 0.006929 0.000000
0.000000 0.000000 0.000000 -0.000000
0.006010 -0.000000 0.000583 0.000000
0.171958 -0.000000 0.001636 0.000000
0.003461 0.000000 0.000000 -0.000000
0.026503 0.000000 0.000000 0.000000
0.011432 0.000000 0.000000 0.000000
0.001912 -0.000000 0.000000 0.000000
0.000926 0.000000 0.000000 -0.000000
0.948158 -0.000000 0.000000 0.000000
0.003184 -0.000000 0.000000 -0.000000
0.004424 -0.000000 0.000000 -0.000000
0.000783 0.000000 0.000001 -0.000000
0.005364 -0.000000 0.000967 -0.000000
0.003257 -0.000000 0.000307 -0.000000
0.001491 0.000000 0.000606 -0.000000
0.005782 0.000000 0.000057 -0.000000
0.000074 -0.000000 0.000001 0.000000
0.000000 0.000000 -0.000000 -0.000000
0.971697 0.000000 0.009613 -0.000000
0.000657 0.000000 0.000632 -0.000000
0.003396 0.000000 0.415901 -0.000000
0.002682 0.000000 0.171573 0.000000
0.000418 0.000000 0.115392 -0.000000
0.000139 -0.000000 0.000935 0.000000
0.002400 -0.000000 0.032230 -0.000000
0.003609 0.000000 0.247473 -0.000000
0.000332 -0.000000 0.002231 -0.000000
0.907966 -0.000000 -0.000000 0.000000
0.029718 -0.000000 -0.000000 0.000000
0.001416 -0.000000 -0.000000 -0.000000
0.008954 -0.000000 0.000000 -0.000000
0.034478 -0.000000 -0.000000 0.000000
0.000408 0.000000 0.000000 -0.000000
0.000699 -0.000000 -0.000000 -0.000000
0.016360 -0.000000 0.000000 -0.000000
0.000695 -0.000000 0.000504 0.000000
0.000272 -0.000000 0.025150 0.000000
0.000249 -0.000000 0.012047 -0.000000
0.004408 -0.000000 0.918993 0.000000
0.000397 0.000000 0.002015 0.000000
0.000300 0.000000 0.003047 -0.000000
0.000598 -0.000000 0.030973 0.000000
0.000058 0.000000 0.000294 0.000000
0.030527 0.000000 0.000326 0.000000
0.002993 0.000000 0.004065 0.000000
0.008815 -0.000000 0.006254 -0.000000
0.100268 0.000000 0.307079 0.000000
0.009235 0.000000 0.000688 0.000000
0.002128 0.000000 0.000317 -0.000000
0.298488 -0.000000 0.226980 0.000000
0.001709 -0.000000 0.000127 -0.000000
0.054572 -0.000000 0.000000 0.000000
0.008619 0.000000 0.000000 -0.000000
0.008247 -0.000000 0.000000 -0.000000
0.224328 -0.000000 0.000001 -0.000000
0.003369 0.000000 0.000000 0.000000
0.000115 0.000000 0.000000 -0.000000
0.700725 0.000000 0.000001 -0.000000
0.000023 -0.000000 0.000000 0.000000
0.028179 -0.000000 0.000003 -0.000000
0.459502 -0.000000 0.005580 0.000000
0.453703 -0.000000 0.002878 0.000000
0.004156 -0.000000 0.000114 0.000000
0.002340 -0.000000 0.000002 0.000000
0.000141 -0.000000 0.000000 0.000000
0.041555 0.000000 0.000283 0.000000
0.001565 0.000000 0.000001 -0.000000
0.000007 0.000000 0.000091 0.000000
0.000454 -0.000000 0.771298 -0.000000
0.000207 0.000000 0.183931 0.000000
0.000004 -0.000000 0.015243 0.000000
0.000177 0.000000 0.016452 0.000000
0.000037 -0.000000 0.006951 -0.000000
0.000003 -0.000000 0.003277 0.000000
0.000020 -0.000000 0.001848 -0.000000
0.000993 -0.000000 0.000109 -0.000000
0.038025 -0.000000 0.529893 -0.000000
0.044202 0.000000 0.321714 0.000000
0.000759 0.000000 0.023833 0.000000
0.014162 -0.000000 0.010821 0.000000
0.003105 -0.000000 0.004744 0.000000
0.000616 -0.000000 0.004804 0.000000
0.001259 0.000000 0.000963 0.000000
0.855176 0.000000 0.000000 0.000000
0.022892 0.000000 0.000000 -0.000000
0.044424 -0.000000 0.000000 -0.000000
0.007126 -0.000000 0.000000 0.000000
0.000668 -0.000000 0.000000 -0.000000
0.036693 0.000000 0.000000 -0.000000
0.024732 0.000000 0.000000 -0.000000
0.008290 0.000000 0.000000 0.000000
0.834791 -0.000000 0.000000 -0.000000
0.037009 0.000000 0.000000 0.000000
0.015818 -0.000000 0.000000 -0.000000
0.005074 0.000000 0.000000 0.000000
0.011278 0.000000 -0.000000 0.000000
0.029572 -0.000000 0.000000 0.000000
0.052191 -0.000000 0.000000 0.000000
0.014268 -0.000000 0.000000 0.000000
0.001806 -0.000000 0.000884 -0.000000
0.001581 -0.000000 0.098560 0.000000
0.002239 -0.000000 0.072895 0.000000
0.003083 0.000000 0.433268 0.000000
0.030556 0.000000 0.104439 -0.000000
0.000438 -0.000000 0.002991 0.000000
0.000007 0.000000 0.000261 -0.000000
0.055866 0.000000 0.191126 0.000000
0.080711 -0.000000 0.000034 -0.000000
0.103618 0.000000 0.005565 -0.000000
0.141202 0.000000 0.003961 0.000000
0.042143 -0.000000 0.005103 -0.000000
0.012588 0.000000 0.000037 -0.000000
0.182669 -0.000000 0.001076 -0.000000
0.399919 -0.000000 0.012024 0.000000
0.009324 -0.000000 0.000027 -0.000000
0.016656 -0.000000 0.000085 -0.000000
0.017077 0.000000 0.011157 -0.000000
0.021969 -0.000000 0.007496 0.000000
0.022189 0.000000 0.032685 0.000000
0.836418 0.000000 0.029962 0.000000
0.000004 -0.000000 0.000000 -0.000000
0.003060 -0.000000 0.001119 0.000000
0.000118 -0.000000 0.000004 0.000000
0.000005 -0.000000 0.000135 0.000000
0.000211 -0.000000 0.670605 0.000000
0.000169 -0.000000 0.279920 0.000000
0.000002 0.000000 0.017676 0.000000
0.000006 0.000000 0.001124 0.000000
0.000028 -0.000000 0.009877 -0.000000
0.000007 0.000000 0.013182 0.000000
0.000040 -0.000000 0.007011 -0.000000
0.855149 -0.000000 0.000002 -0.000000
0.022891 -0.000000 0.000008 -0.000000
0.044423 0.000000 0.000008 -0.000000
0.007125 -0.000000 0.000006 0.000000
0.000668 0.000000 0.000000 0.000000
0.036691 -0.000000 0.000001 -0.000000
0.024731 0.000000 0.000005 0.000000
0.008290 -0.000000 0.000000 0.000000
0.024209 -0.000000 0.051082 -0.000000
0.000574 0.000000 0.154125 -0.000000
0.003470 -0.000000 0.486861 0.000000
0.000264 0.000000 0.159868 0.000000
0.000027 -0.000000 0.000390 0.000000
0.000000 0.000000 0.000000 -0.000000
0.000770 0.000000 0.115822 -0.000000
0.000161 0.000000 0.002378 -0.000000
0.059472 0.000000 0.000001 -0.000000
0.045729 -0.000000 0.000065 0.000000
0.047084 -0.000000 0.000035 -0.000000
0.399981 0.000000 0.001275 0.000000
0.097779 0.000000 0.000008 -0.000000
0.001067 -0.000000 0.000000 -0.000000
0.264555 -0.000000 0.000209 0.000000
0.082734 -0.000000 0.000006 0.000000
0.000006 0.000000 0.000043 -0.000000
0.000516 0.000000 0.461987 -0.000000
0.000725 -0.000000 0.339066 0.000000
0.000059 0.000000 0.118463 0.000000
0.000000 0.000000 0.000000 0.000000
0.000014 0.000000 0.001397 0.000000
0.000152 0.000000 0.075982 0.000000
0.000032 0.000000 0.001558 -0.000000
0.069623 0.000000 0.020724 -0.000000
0.010801 0.000000 0.409366 -0.000000
0.007879 0.000000 0.155963 0.000000
0.001848 0.000000 0.157939 -0.000000
0.010826 -0.000000 0.022498 -0.000000
0.000081 0.000000 0.000338 -0.000000
0.005045 0.000000 0.107037 -0.000000
0.006504 0.000000 0.013528 0.000000
0.016008 0.000000 0.000000 -0.000000
0.097656 0.000000 0.000081 -0.000000
0.817025 0.000000 0.000355 -0.000000
0.002593 0.000000 0.000005 -0.000000
0.011559 -0.000000 0.000001 0.000000
0.003753 0.000000 0.000000 -0.000000
0.043145 0.000000 0.000020 0.000000
0.007798 0.000000 0.000000 0.000000
0.000011 0.000000 0.000375 0.000000
0.000107 -0.000000 0.463306 -0.000000
0.000204 -0.000000 0.458912 -0.000000
0.000002 -0.000000 0.024075 0.000000
0.000035 0.000000 0.008167 -0.000000
0.000067 -0.000000 0.031787 -0.000000
0.000005 0.000000 0.010939 -0.000000
0.000008 0.000000 0.002000 -0.000000
0.000029 -0.000000 0.000483 0.000000
0.000381 0.000000 0.804756 -0.000000
0.000148 -0.000000 0.163132 0.000000
0.000005 0.000000 0.023843 -0.000000
0.000021 -0.000000 0.002430 -0.000000
0.000014 0.000000 0.003303 0.000000
0.000000 0.000000 0.000322 0.000000
0.000010 0.000000 0.001123 0.000000
0.000268 0.000000 0.000452 0.000000
0.000024 -0.000000 0.005106 -0.000000
0.000141 -0.000000 0.015759 0.000000
0.001935 -0.000000 0.936389 0.000000
0.000033 0.000000 0.000390 -0.000000
0.000005 0.000000 0.000122 0.000000
0.000321 -0.000000 0.038533 0.000000
0.000041 0.000000 0.000481 -0.000000
0.000143 -0.000000 0.000068 0.000000
0.011739 -0.000000 0.714390 0.000000
0.007575 -0.000000 0.240753 -0.000000
0.000037 -0.000000 0.005055 0.000000
0.000034 -0.000000 0.000113 -0.000000
0.000430 -0.000000 0.002868 -0.000000
0.000468 -0.000000 0.015942 0.000000
0.000089 0.000000 0.000297 0.000000
0.000473 0.000000 0.000125 -0.000000
0.024853 -0.000000 0.836430 0.000000
0.005252 -0.000000 0.092316 -0.000000
0.000197 0.000000 0.014925 -0.000000
0.000228 0.000000 0.000420 0.000000
0.000009 0.000000 0.000034 -0.000000
0.001228 -0.000000 0.023135 0.000000
0.000132 0.000000 0.000244 -0.000000
0.873767 -0.000000 0.000000 -0.000000
0.063834 0.000000 0.000000 -0.000000
0.016455 0.000000 0.000000 0.000000
0.009812 0.000000 0.000000 0.000000
0.018898 -0.000000 0.000000 -0.000000
0.002305 -0.000000 0.000000 0.000000
0.000000 -0.000000 -0.000000 -0.000000
0.014929 -0.000000 0.000000 0.000000
0.390467 0.000000 0.008842 0.000000
0.047037 -0.000000 0.135623 0.000000
0.061063 0.000000 0.091954 -0.000000
0.011356 0.000000 0.073823 0.000000
0.059954 -0.000000 0.009478 0.000000
0.032445 0.000000 0.010257 0.000000
0.024654 0.000000 0.039796 -0.000000
0.002806 -0.000000 0.000444 0.000000
0.000125 -0.000000 0.000596 -0.000000
