2000 5 4
-0.000000 0.001651 0.000000 0.000000
-0.000000 0.954063 0.000209 0.000000
0.000000 0.030980 0.000030 0.000000
0.000000 0.012962 0.000093 0.000000
0.000000 0.000012 0.000000 -0.000000
-0.000000 0.798233 0.091978 0.000016
0.000000 0.001039 0.000113 0.000000
-0.000000 0.025994 0.012394 0.000001
-0.000000 0.015224 0.054101 0.000000
-0.000000 0.000336 0.000572 0.000000
-0.000000 0.000057 0.018261 0.949314
-0.000000 0.000000 0.000008 0.000016
-0.000000 0.000001 0.001813 0.022948
-0.000000 0.000000 0.002197 0.004151
0.000000 0.000000 0.000766 0.000466
-0.000000 0.000000 0.000000 0.038109
-0.000000 0.000000 0.000000 0.000810
-0.000000 0.000000 0.000003 0.227539
0.000000 0.000000 0.000070 0.730675
0.000000 0.000000 0.000001 0.002793
0.000000 0.000000 0.000003 0.000000
-0.000000 0.000467 0.005467 0.000000
0.000000 0.001217 0.062509 0.000000
0.000000 0.000069 0.026419 0.000000
0.000000 0.004903 0.898946 0.000000
-0.000000 0.000058 0.001815 0.006353
0.000000 0.000047 0.001396 0.000180
0.000000 0.001183 0.153714 0.130987
0.000000 0.000557 0.538764 0.068522
0.000000 0.000199 0.092439 0.003786
0.000000 0.005767 0.003006 0.000594
0.000000 0.003120 0.001534 0.000011
-0.000000 0.021889 0.047212 0.002271
0.000000 0.051420 0.826614 0.005934
-0.000000 0.003514 0.027050 0.000063
0.000000 0.000000 0.000000 -0.000000
0.000000 0.427037 0.004690 0.000000
-0.000000 0.535999 0.025819 0.000002
0.000000 0.004728 0.001697 0.000000
-0.000000 0.000023 0.000004 0.000000
-0.000000 0.010330 0.051449 0.902775
0.000000 0.000081 0.000380 0.000246
0.000000 0.000136 0.002807 0.011993
-0.000000 0.000074 0.011338 0.007230
0.000000 0.000013 0.000951 0.000195
0.000000 0.000039 0.000037 0.000376
-0.000000 0.004554 0.004166 0.001542
0.000000 0.010943 0.043909 0.107498
0.000000 0.004086 0.122186 0.044646
-0.000000 0.038577 0.552431 0.065010
0.000000 0.000287 0.000893 0.019120
0.000000 0.000197 0.000579 0.000456
0.000000 0.001625 0.020909 0.108954
-0.000000 0.004938 0.473626 0.368342
0.000000 0.000001 0.000057 0.000014
0.000000 0.000000 0.000606 0.932740
0.000000 0.000000 0.000080 0.004558
-0.000000 0.000000 0.000092 0.034298
0.000000 0.000000 0.000449 0.025101
0.000000 0.000000 0.000109 0.001966
0.000000 0.000012 0.068547 0.000543
-0.000000 0.000002 0.010613 0.000003
-0.000000 0.000004 0.100979 0.000195
-0.000000 0.000004 0.728782 0.000210
0.000000 0.000001 0.090096 0.000008
0.000000 0.000393 0.000039 0.000000
0.000000 0.120281 0.011304 0.000002
-0.000000 0.059745 0.024628 0.000029
-0.000000 0.189800 0.583105 0.000101
0.000000 0.004278 0.006294 0.000000
0.000000 0.004186 0.001773 0.001536
-0.000000 0.227245 0.090803 0.002896
0.000000 0.075588 0.132480 0.027952
0.000000 0.018399 0.240339 0.007568
-0.000000 0.023125 0.144641 0.001467
0.000000 0.000246 0.000359 0.000047
0.000000 0.004571 0.006298 0.000030
0.000000 0.011553 0.069829 0.002220
0.000000 0.019511 0.878933 0.004171
-0.000000 0.000099 0.002130 0.000003
0.000000 0.023811 0.000625 0.000000
-0.000000 0.452880 0.011210 0.000000
-0.000000 0.104961 0.011396 0.000002
0.000000 0.216255 0.174989 0.000004
0.000000 0.002788 0.001080 0.000000
0.000000 0.002418 0.001584 0.002358
0.000000 0.001661 0.001026 0.000056
0.000000 0.013678 0.037066 0.013440
0.000000 0.041572 0.839592 0.045436
0.000000 0.000010 0.000101 0.000002
-0.000000 0.000000 0.000063 0.000000
0.000000 0.000021 0.018074 0.000001
-0.000000 0.000011 0.039377 0.000008
-0.000000 0.000034 0.932319 0.000029
0.000000 0.000001 0.010063 0.000000
0.000000 0.000036 0.000015 0.000059
0.000000 0.112907 0.043081 0.006342
-0.000000 0.030697 0.051374 0.050028
-0.000000 0.046125 0.575337 0.083619
0.000000 0.000053 0.000314 0.000015
0.000000 0.000000 0.000003 0.000000
0.000000 0.000009 0.005503 0.000000
0.000000 0.000024 0.062919 0.000006
-0.000000 0.000001 0.026592 0.000000
-0.000000 0.000097 0.904841 0.000004
0.000000 0.000456 0.000038 0.000000
-0.000000 0.516142 0.040237 0.000004
0.000000 0.098357 0.033631 0.000024
0.000000 0.087247 0.222342 0.000024
0.000000 0.000676 0.000824 0.000000
-0.000000 0.037907 0.011590 0.000323
-0.000000 0.268001 0.077300 0.000079
0.000000 0.161153 0.203879 0.001383
0.000000 0.014393 0.135713 0.000137
-0.000000 0.015978 0.072140 0.000024
-0.000000 0.000000 0.000000 0.000000
-0.000000 0.283669 0.048833 0.000035
0.000000 0.343930 0.259692 0.001224
-0.000000 0.001891 0.010641 0.000007
0.000000 0.013552 0.036518 0.000008
-0.000000 0.000444 0.001101 0.014189
-0.000000 0.000272 0.000635 0.000301
0.000000 0.002631 0.027000 0.084721
-0.000000 0.007595 0.580930 0.272057
0.000000 0.000188 0.006895 0.001040
0.000000 0.000000 0.000027 0.971734
-0.000000 0.000000 0.000000 0.000016
0.000000 0.000000 0.000003 0.023490
0.000000 0.000000 0.000003 0.004249
0.000000 0.000000 0.000001 0.000477
0.000000 0.000020 0.000349 0.000479
-0.000000 0.004939 0.081899 0.004138
-0.000000 0.002428 0.176614 0.059028
-0.000000 0.001099 0.595592 0.029710
0.000000 0.000165 0.042851 0.000688
0.000000 0.001937 0.006536 0.373786
-0.000000 0.004667 0.014852 0.031268
-0.000000 0.001442 0.020131 0.280339
0.000000 0.000780 0.081121 0.168606
0.000000 0.000173 0.008603 0.005759
-0.000000 0.000224 0.008452 0.916333
0.000000 0.000032 0.001122 0.004478
0.000000 0.000008 0.001276 0.033695
0.000000 0.000005 0.006259 0.024659
-0.000000 0.000003 0.001522 0.001932
-0.000000 0.000000 0.000000 0.000000
-0.000000 0.001275 0.002627 0.001981
0.000000 0.010712 0.096776 0.482740
0.000000 0.001550 0.104356 0.077692
0.000000 0.005376 0.173349 0.041565
-0.000000 0.005846 0.002449 0.011754
-0.000000 0.003162 0.001250 0.000221
0.000000 0.022185 0.038457 0.044945
-0.000000 0.052118 0.673332 0.117447
-0.000000 0.003562 0.022034 0.001238
0.000000 0.001235 0.000291 0.000865
0.000000 0.451397 0.100349 0.010980
-0.000000 0.074530 0.072673 0.052599
0.000000 0.025548 0.185668 0.020057
0.000000 0.000827 0.002880 0.000100
0.000000 0.000006 0.000051 0.000000
-0.000000 0.000761 0.005709 0.000000
0.000000 0.001828 0.060163 0.000002
-0.000000 0.000683 0.167417 0.000001
0.000000 0.006446 0.756930 0.000001
-0.000000 0.012603 0.001221 0.000010
-0.000000 0.007710 0.000705 0.000000
-0.000000 0.074685 0.029945 0.000058
0.000000 0.215606 0.644279 0.000186
-0.000000 0.005344 0.007647 0.000001
-0.000000 0.000000 0.001028 0.946805
-0.000000 0.000000 0.000001 0.000043
0.000000 0.000000 0.000139 0.031065
-0.000000 0.000000 0.000605 0.020238
-0.000000 0.000000 0.000006 0.000069
0.000000 0.000000 0.000000 -0.000000
0.000000 0.366651 0.023171 0.000002
-0.000000 0.444541 0.123225 0.000070
-0.000000 0.002444 0.005049 0.000000
-0.000000 0.017516 0.017328 0.000000
-0.000000 0.000000 0.000001 0.002818
-0.000000 0.000000 0.000019 0.003048
0.000000 0.000000 0.000393 0.420915
-0.000000 0.000000 0.003477 0.555877
0.000000 0.000000 0.000256 0.013196
0.000000 0.004232 0.002091 0.011699
0.000000 0.080485 0.037517 0.007727
-0.000000 0.018653 0.038138 0.051960
0.000000 0.038432 0.585635 0.119084
0.000000 0.000495 0.003615 0.000237
-0.000000 0.000000 0.000003 0.000000
0.000000 0.000174 0.005490 0.000000
-0.000000 0.000455 0.062771 0.000000
-0.000000 0.000026 0.026530 0.000000
-0.000000 0.001832 0.902719 0.000000
-0.000000 0.000003 0.003391 0.000100
0.000000 0.000273 0.336465 0.000365
-0.000000 0.000023 0.122778 0.000881
0.000000 0.000012 0.497850 0.000533
-0.000000 0.000002 0.037313 0.000013
0.000000 0.000393 0.002416 0.023974
-0.000000 0.001644 0.009527 0.003480
0.000000 0.001564 0.039761 0.096078
-0.000000 0.003167 0.599858 0.216336
-0.000000 0.000018 0.001598 0.000186
-0.000000 0.000000 0.003317 0.000070
-0.000000 0.000000 0.001693 0.000001
0.000000 0.000000 0.052090 0.000268
-0.000000 0.000001 0.912010 0.000699
0.000000 0.000000 0.029845 0.000007
-0.000000 0.000000 0.000003 0.000000
0.000000 0.000000 0.005503 0.000001
-0.000000 0.000001 0.062918 0.000084
-0.000000 0.000000 0.026592 0.000005
0.000000 0.000004 0.904830 0.000058
0.000000 0.064850 0.034686 0.000976
0.000000 0.156211 0.078822 0.000082
0.000000 0.048273 0.106840 0.000732
-0.000000 0.026100 0.430533 0.000440
0.000000 0.005781 0.045660 0.000015
0.000000 0.000060 0.000677 0.035317
0.000000 0.004194 0.044777 0.085927
-0.000000 0.000648 0.030348 0.385209
0.000000 0.000401 0.140061 0.265339
0.000000 0.000026 0.004357 0.002658
0.000000 0.006336 0.004376 0.036038
0.000000 0.009025 0.005880 0.001783
0.000000 0.035174 0.100517 0.201572
-0.000000 0.019153 0.407920 0.122089
0.000000 0.004116 0.041975 0.004046
0.000000 0.004437 0.008279 0.096921
-0.000000 0.031371 0.055216 0.023796
-0.000000 0.018864 0.145634 0.415149
0.000000 0.001685 0.096942 0.041245
0.000000 0.001870 0.051531 0.007061
-0.000000 0.000624 0.000005 0.000000
0.000000 0.707043 0.005033 0.000000
-0.000000 0.134735 0.004206 0.000000
-0.000000 0.119516 0.027809 0.000000
0.000000 0.000926 0.000103 0.000000
-0.000000 0.000000 0.000000 0.000000
0.000000 0.005598 0.079521 0.011141
-0.000000 0.006788 0.422895 0.391908
0.000000 0.000037 0.017329 0.002397
-0.000000 0.000267 0.059468 0.002649
-0.000000 0.000000 0.000000 0.165911
0.000000 0.000000 0.000001 0.040735
-0.000000 0.000000 0.000002 0.710659
0.000000 0.000000 0.000001 0.070603
0.000000 0.000000 0.000001 0.012087
0.000000 0.000001 0.000003 0.000001
-0.000000 0.001212 0.005350 0.000079
0.000000 0.003160 0.061172 0.006005
0.000000 0.000179 0.025854 0.000379
-0.000000 0.012733 0.879722 0.004151
-0.000000 0.006147 0.574083 0.000135
0.000000 0.000008 0.000705 0.000000
-0.000000 0.000200 0.077357 0.000004
0.000000 0.000117 0.337670 0.000003
-0.000000 0.000003 0.003569 0.000000
0.000000 0.001920 0.001651 0.025069
0.000000 0.036524 0.029629 0.016559
0.000000 0.008465 0.030120 0.111343
-0.000000 0.017441 0.462510 0.255181
-0.000000 0.000225 0.002855 0.000507
-0.000000 0.000000 0.000095 0.032251
-0.000000 0.000001 0.000395 0.004948
-0.000000 0.000001 0.002635 0.218510
-0.000000 0.000002 0.055242 0.683707
-0.000000 0.000000 0.000444 0.001770
0.000000 0.000546 0.002562 0.065600
-0.000000 0.000777 0.003443 0.003245
0.000000 0.003029 0.058855 0.366917
0.000000 0.001649 0.238845 0.222237
-0.000000 0.000354 0.024577 0.007365
-0.000000 0.032012 0.023399 0.165831
0.000000 0.077111 0.053172 0.013872
-0.000000 0.023829 0.072072 0.124373
-0.000000 0.012884 0.290431 0.074802
-0.000000 0.002854 0.030801 0.002555
-0.000000 0.000000 0.000000 0.000000
-0.000000 0.001823 0.070734 0.007312
0.000000 0.000147 0.025047 0.017127
0.000000 0.000206 0.261291 0.026666
0.000000 0.000938 0.569974 0.018734
0.000000 0.000004 0.000112 0.008784
-0.000000 0.001400 0.038689 0.111459
0.000000 0.000231 0.028019 0.533919
0.000000 0.000079 0.071584 0.203589
0.000000 0.000003 0.001110 0.001017
0.000000 0.000001 0.000003 0.000000
0.000000 0.002738 0.005289 0.000000
0.000000 0.007138 0.060469 0.000017
0.000000 0.000405 0.025556 0.000001
0.000000 0.028765 0.869606 0.000012
-0.000000 0.012109 0.014773 0.126163
0.000000 0.057293 0.065941 0.020730
0.000000 0.016826 0.084942 0.176627
0.000000 0.005542 0.208523 0.064715
0.000000 0.007005 0.126199 0.012614
0.000000 0.971358 0.000050 0.000000
0.000000 0.007611 0.000000 -0.000000
0.000000 0.012808 0.000003 0.000000
-0.000000 0.006941 0.000011 -0.000000
-0.000000 0.001216 0.000001 -0.000000
0.000000 0.000017 0.000486 0.040778
-0.000000 0.000797 0.021933 0.067718
-0.000000 0.000291 0.035093 0.716675
-0.000000 0.000032 0.028694 0.087459
0.000000 0.000000 0.000014 0.000013
-0.000000 0.000000 0.000022 0.000000
-0.000000 0.001238 0.064152 0.000002
0.000000 0.000337 0.076501 0.000016
0.000000 0.000506 0.856732 0.000026
0.000000 0.000001 0.000468 0.000000
0.000000 0.000000 0.000090 0.971656
-0.000000 -0.000000 0.000000 0.000016
0.000000 0.000000 0.000009 0.023488
-0.000000 0.000000 0.000011 0.004249
0.000000 0.000000 0.000004 0.000477
-0.000000 0.000003 0.000038 0.006508
-0.000000 0.000064 0.000665 0.004203
-0.000000 0.000161 0.007372 0.308220
-0.000000 0.000272 0.092793 0.579022
0.000000 0.000001 0.000225 0.000452
-0.000000 0.090640 0.423976 0.162082
-0.000000 0.000118 0.000521 0.000007
0.000000 0.002952 0.057130 0.005318
0.000000 0.001729 0.249378 0.003465
0.000000 0.000038 0.002636 0.000012
-0.000000 0.000000 0.000025 0.978650
0.000000 0.000000 0.000000 0.000266
-0.000000 0.000000 0.000001 0.013001
0.000000 0.000000 0.000006 0.007838
-0.000000 0.000000 0.000000 0.000212
0.000000 0.006091 0.077452 0.873942
-0.000000 0.000048 0.000573 0.000238
-0.000000 0.000080 0.004226 0.011610
-0.000000 0.000044 0.017069 0.006999
-0.000000 0.000008 0.001432 0.000189
-0.000000 0.126135 0.007587 0.000001
-0.000000 0.013760 0.000781 0.000000
0.000000 0.217884 0.054231 0.000001
-0.000000 0.202964 0.376504 0.000001
0.000000 0.000081 0.000072 0.000000
-0.000000 0.000000 0.000000 0.000000
0.000000 0.026468 0.118995 0.000004
0.000000 0.027759 0.547409 0.000116
-0.000000 0.000224 0.032947 0.000001
-0.000000 0.003448 0.242626 0.000002
-0.000000 0.000009 0.000302 0.022608
0.000000 0.000138 0.004461 0.012286
-0.000000 0.000324 0.045995 0.837913
0.000000 0.000019 0.020421 0.055524
-0.000000 -0.000000 0.000000 0.000000
0.000000 0.005827 0.002517 0.000073
-0.000000 0.110840 0.045158 0.000048
0.000000 0.025688 0.045905 0.000325
0.000000 0.052927 0.704910 0.000745
-0.000000 0.000682 0.004351 0.000001
0.000000 0.021885 0.002589 0.000058
0.000000 0.368073 0.041070 0.000034
0.000000 0.015145 0.007412 0.000041
-0.000000 0.061627 0.224792 0.000183
-0.000000 0.093587 0.163462 0.000043
-0.000000 -0.000000 0.000007 0.978673
0.000000 -0.000000 0.000000 0.000266
-0.000000 0.000000 0.000000 0.013002
0.000000 0.000000 0.000001 0.007838
-0.000000 0.000000 0.000000 0.000212
-0.000000 0.901988 0.054947 0.000000
0.000000 0.007067 0.000406 0.000000
0.000000 0.011893 0.002998 0.000000
-0.000000 0.006446 0.012109 0.000000
0.000000 0.001129 0.001016 0.000000
0.000000 0.001060 0.002208 0.015946
0.000000 0.020167 0.039621 0.010532
-0.000000 0.004674 0.040277 0.070821
0.000000 0.009630 0.618489 0.162310
-0.000000 0.000124 0.003818 0.000323
0.000000 0.002433 0.000104 0.000000
0.000000 0.930934 0.037526 0.000000
-0.000000 0.020203 0.003572 0.000000
-0.000000 0.002085 0.002748 0.000000
-0.000000 0.000242 0.000153 0.000000
-0.000000 0.001132 0.003183 0.001644
-0.000000 0.000612 0.001624 0.000031
0.000000 0.004296 0.049986 0.006288
0.000000 0.010091 0.875178 0.016432
-0.000000 0.000690 0.028640 0.000173
0.000000 0.005578 0.007283 0.000185
0.000000 0.007944 0.009786 0.000009
0.000000 0.030964 0.167297 0.001036
0.000000 0.016860 0.678925 0.000628
-0.000000 0.003623 0.069862 0.000021
-0.000000 0.355553 0.434196 0.067699
-0.000000 0.002786 0.003209 0.000018
0.000000 0.004688 0.023690 0.000899
-0.000000 0.002541 0.095688 0.000542
0.000000 0.000445 0.008029 0.000015
-0.000000 0.000000 0.000029 0.009859
-0.000000 0.000045 0.010027 0.125090
-0.000000 0.000007 0.007261 0.599213
0.000000 0.000003 0.018552 0.228486
-0.000000 0.000000 0.000288 0.001141
-0.000000 0.000000 0.000356 0.204237
-0.000000 0.000000 0.005819 0.122813
-0.000000 0.000000 0.001575 0.219852
-0.000000 0.000000 0.017481 0.364232
-0.000000 0.000000 0.008253 0.055381
0.000000 0.000244 0.000088 0.000952
0.000000 0.007586 0.002588 0.001030
-0.000000 0.036110 0.054042 0.142202
-0.000000 0.042871 0.478187 0.187797
-0.000000 0.006599 0.035247 0.004458
0.000000 0.765178 0.106693 0.074130
-0.000000 0.000371 0.000049 0.000001
0.000000 0.018358 0.010592 0.001792
-0.000000 0.002985 0.012837 0.000324
-0.000000 0.002174 0.004477 0.000036
-0.000000 0.034125 0.077388 0.842661
0.000000 0.000017 0.000035 0.000014
-0.000000 0.000819 0.007683 0.020370
-0.000000 0.000133 0.009311 0.003685
0.000000 0.000097 0.003247 0.000414
0.000000 0.006369 0.002017 0.000031
-0.000000 0.399771 0.119433 0.000068
0.000000 0.062061 0.081324 0.000305
0.000000 0.030441 0.297298 0.000167
0.000000 0.000126 0.000589 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.290954 0.045872 0.000013
-0.000000 0.305152 0.211022 0.000381
0.000000 0.002464 0.012701 0.000003
0.000000 0.037899 0.093530 0.000008
-0.000000 0.000000 0.000005 0.011351
0.000000 0.000000 0.000307 0.025911
-0.000000 0.000000 0.000734 0.410126
-0.000000 0.000000 0.006494 0.541908
0.000000 0.000000 0.000114 0.003051
0.000000 0.000000 0.000000 0.000000
-0.000000 0.000000 0.000125 0.003221
-0.000000 0.000000 0.004587 0.784982
0.000000 0.000000 0.004946 0.126334
-0.000000 0.000000 0.008216 0.067589
-0.000000 0.000000 0.000000 -0.000000
-0.000000 0.397171 0.013680 0.000001
-0.000000 0.481544 0.072749 0.000022
0.000000 0.002648 0.002981 0.000000
0.000000 0.018975 0.010230 0.000000
0.000000 0.000000 0.000018 0.978659
-0.000000 0.000000 0.000000 0.000266
-0.000000 0.000000 0.000001 0.013002
-0.000000 0.000000 0.000004 0.007838
0.000000 0.000000 0.000000 0.000212
0.000000 0.000000 0.000032 0.003938
0.000000 -0.000000 0.000000 0.000000
-0.000000 0.000018 0.031454 0.930219
-0.000000 0.000000 0.003037 0.013405
-0.000000 0.000001 0.007390 0.010506
0.000000 0.003875 0.000331 0.000001
0.000000 0.370698 0.029839 0.000004
0.000000 0.095286 0.033642 0.000026
-0.000000 0.125173 0.329376 0.000039
0.000000 0.005182 0.006529 0.000000
-0.000000 0.000039 0.000014 0.000064
0.000000 0.122709 0.041179 0.006936
-0.000000 0.033361 0.049106 0.054710
0.000000 0.050130 0.549933 0.091446
0.000000 0.000057 0.000300 0.000016
-0.000000 0.003872 0.001467 0.006844
-0.000000 0.003156 0.001128 0.000194
-0.000000 0.079230 0.124257 0.141106
-0.000000 0.037260 0.435517 0.073815
-0.000000 0.013351 0.074724 0.004079
0.000000 0.821582 0.001395 0.000000
-0.000000 0.115611 0.000185 0.000000
0.000000 0.029984 0.000211 0.000000
0.000000 0.019727 0.001033 0.000000
-0.000000 0.010020 0.000251 0.000000
-0.000000 0.001339 0.001230 0.010594
0.000000 0.000819 0.000710 0.000225
0.000000 0.007936 0.030149 0.063253
0.000000 0.022910 0.648674 0.203118
-0.000000 0.000568 0.007699 0.000776
-0.000000 0.000015 0.000002 0.000000
0.000000 0.028969 0.003227 0.000005
0.000000 0.075515 0.036892 0.000369
-0.000000 0.004282 0.015592 0.000023
0.000000 0.304303 0.530552 0.000255
-0.000000 0.000000 0.000000 0.000000
-0.000000 0.287271 0.000203 0.000000
-0.000000 0.685036 0.002128 0.000000
0.000000 0.024749 0.000573 0.000000
0.000000 0.000038 0.000000 0.000000
0.000000 0.000046 0.000060 0.000007
0.000000 0.014014 0.017193 0.000078
-0.000000 0.006961 0.037458 0.001128
-0.000000 0.022113 0.886872 0.003986
0.000000 0.000498 0.009572 0.000014
-0.000000 0.000539 0.001517 0.001395
-0.000000 0.002383 0.006324 0.000214
0.000000 0.003628 0.042223 0.009452
-0.000000 0.010205 0.885182 0.029574
-0.000000 0.000171 0.007115 0.000077
0.000000 0.022045 0.025282 0.000869
0.000000 0.082648 0.089417 0.000113
-0.000000 0.020774 0.098582 0.000825
-0.000000 0.017603 0.622583 0.000778
-0.000000 0.001030 0.017444 0.000007
0.000000 0.000043 0.005609 0.099690
-0.000000 0.000747 0.091631 0.059946
-0.000000 0.000046 0.024799 0.107311
-0.000000 0.000069 0.275271 0.177784
-0.000000 0.000068 0.129955 0.027032
0.000000 0.001019 0.000252 0.000304
0.000000 0.062530 0.014596 0.000647
0.000000 0.370092 0.378912 0.111046
0.000000 0.006760 0.051586 0.002256
-0.000000 0.000000 0.000000 0.000000
0.000000 0.000152 0.023258 0.885931
0.000000 0.000021 0.003088 0.004329
0.000000 0.000006 0.003512 0.032577
-0.000000 0.000004 0.017223 0.023841
0.000000 0.000002 0.004189 0.001868
0.000000 0.002545 0.000000 -0.000000
-0.000000 0.973730 0.000135 0.000000
-0.000000 0.021132 0.000013 0.000000
-0.000000 0.002181 0.000010 -0.000000
0.000000 0.000253 0.000001 -0.000000
-0.000000 0.000013 0.003293 0.967715
-0.000000 0.000000 0.000002 0.000016
-0.000000 0.000000 0.000327 0.023393
-0.000000 0.000000 0.000396 0.004231
-0.000000 0.000000 0.000138 0.000475
0.000000 0.947810 0.017901 0.000007
-0.000000 0.000460 0.000008 0.000000
-0.000000 0.022740 0.001777 0.000000
0.000000 0.003698 0.002154 0.000000
0.000000 0.002693 0.000751 0.000000
-0.000000 0.000044 0.000017 0.000000
0.000000 0.138602 0.049281 0.000019
0.000000 0.037682 0.058767 0.000152
0.000000 0.056622 0.658134 0.000254
-0.000000 0.000065 0.000359 0.000000
-0.000000 0.000061 0.000059 0.000004
-0.000000 0.018713 0.016975 0.000039
0.000000 0.009295 0.036984 0.000564
0.000000 0.029529 0.875660 0.001993
0.000000 0.000666 0.009451 0.000007
-0.000000 0.000013 0.000187 0.007789
0.000000 0.004767 0.064522 0.098833
0.000000 0.000787 0.046727 0.473435
0.000000 0.000270 0.119381 0.180526
-0.000000 0.000009 0.001851 0.000902
0.000000 0.000000 0.000002 0.000026
-0.000000 0.000670 0.004155 0.001761
-0.000000 0.001746 0.047507 0.133218
-0.000000 0.000099 0.020078 0.008403
-0.000000 0.007036 0.683207 0.092090
-0.000000 0.003282 0.002756 0.000645
-0.000000 0.062429 0.049448 0.000426
0.000000 0.014469 0.050266 0.002864
-0.000000 0.029811 0.771878 0.006564
0.000000 0.000384 0.004765 0.000013
0.000000 0.000050 0.000014 0.000047
-0.000000 0.157485 0.040094 0.005052
0.000000 0.042816 0.047812 0.039852
-0.000000 0.064337 0.535452 0.066610
0.000000 0.000073 0.000292 0.000012
0.000000 0.000433 0.001172 0.014404
-0.000000 0.000353 0.000901 0.000408
0.000000 0.008868 0.099263 0.296983
-0.000000 0.004171 0.347913 0.155357
0.000000 0.001494 0.059694 0.008585
0.000000 0.000064 0.000828 0.019321
0.000000 0.000052 0.000637 0.000547
-0.000000 0.001308 0.070138 0.398357
-0.000000 0.000615 0.245832 0.208387
0.000000 0.000220 0.042179 0.011515
0.000000 0.000039 0.001078 0.045157
-0.000000 0.000021 0.000550 0.000848
-0.000000 0.000149 0.016935 0.172670
0.000000 0.000350 0.296508 0.451212
0.000000 0.000024 0.009703 0.004756
0.000000 -0.000000 0.000000 0.000000
-0.000000 0.000009 0.004088 0.024317
0.000000 0.000006 0.011558 0.454743
0.000000 0.000005 0.072359 0.424887
0.000000 0.000000 0.002777 0.005251
-0.000000 0.001067 0.020567 0.945475
-0.000000 0.000001 0.000009 0.000016
-0.000000 0.000026 0.002042 0.022855
-0.000000 0.000004 0.002475 0.004134
0.000000 0.000003 0.000863 0.000464
0.000000 0.016455 0.000779 0.000002
-0.000000 0.072695 0.003246 0.000000
0.000000 0.110654 0.021671 0.000013
-0.000000 0.311257 0.454312 0.000040
-0.000000 0.005225 0.003652 0.000000
0.000000 -0.000000 0.000000 0.000418
-0.000000 0.000000 0.000003 0.045281
0.000000 0.000000 0.000003 0.357168
-0.000000 0.000000 0.000034 0.596988
0.000000 -0.000000 0.000000 0.000105
0.000000 0.000390 0.002988 0.002069
0.000000 0.007419 0.053612 0.001367
0.000000 0.001719 0.054500 0.009190
-0.000000 0.003542 0.836886 0.021063
0.000000 0.000046 0.005166 0.000042
-0.000000 0.000000 0.000003 0.002057
